"","zipcode","countyname","statefips","countyfips","prop_in_county"
"1788","98109","King","53","033",1
"1789","98117","King","53","033",0.999999384835666
"1790","98092","King","53","033",0.966107126497147
"1791","98177","King","53","033",0.999564293032328
"1792","98198","King","53","033",1.00000000604268
"1793","98059","King","53","033",1
"1794","98106","King","53","033",0.999999999659094
"1795","98032","King","53","033",1
"1796","98115","King","53","033",1
"1797","98112","King","53","033",1
"1798","98001","King","53","033",0.999793479073471
"1799","98075","King","53","033",1
"1800","98105","King","53","033",1
"1801","98133","King","53","033",0.999998110603626
"1802","98028","King","53","033",0.999945317657841
"1803","98040","King","53","033",1
"1804","98052","King","53","033",1
"1805","98166","King","53","033",0.999999596425922
"1806","98267","Skagit","53","057",0.999873411848101
"1807","98273","Skagit","53","057",0.999999972682692
"1808","98221","Skagit","53","057",0.89567166462233
"1809","98237","Skagit","53","057",0.730063925427767
"1810","98284","Skagit","53","057",0.912569322505287
"1811","98235","Skagit","53","057",1
"1812","98238","Skagit","53","057",1
"1813","98274","Skagit","53","057",0.999085769918595
"1814","98255","Skagit","53","057",1
"1815","98263","Skagit","53","057",1
"1816","98257","Skagit","53","057",1.00000000233724
"1817","98233","Skagit","53","057",1
"1818","98232","Skagit","53","057",0.999857284885686
"1819","95936","Sierra","06","091",0.9999626438268
"1820","96125","Sierra","06","091",0.99994755323224
"1821","96118","Sierra","06","091",0.871574697141323
"1822","96126","Sierra","06","091",0.99987277773568
"1823","95960","Sierra","06","091",0.407519712430169
"1824","89439","Sierra","06","091",0.507559590286967
"1825","95910","Sierra","06","091",0.999876757364271
"1826","95944","Sierra","06","091",1
"1827","96111","Sierra","06","091",0.83031827137895
"1828","96124","Sierra","06","091",0.999996310840308
"1829","99166","Ferry","53","019",0.985887722006733
"1830","99140","Ferry","53","019",0.99989460922813
"1831","99118","Ferry","53","019",0.99997113007555
"1832","99138","Ferry","53","019",0.999984123882612
"1833","99160","Ferry","53","019",0.999949171344172
"1834","99150","Ferry","53","019",1
"1835","99121","Ferry","53","019",0.999727224783129
"1836","99146","Ferry","53","019",0.999976523909482
"1837","99174","Whitman","53","075",1
"1838","99164","Whitman","53","075",1
"1839","99111","Whitman","53","075",0.99999606822636
"1840","99125","Whitman","53","075",0.999883500278025
"1841","99143","Whitman","53","075",0.999998512476892
"1842","99163","Whitman","53","075",0.999999996152607
"1843","99171","Whitman","53","075",1
"1844","99170","Whitman","53","075",0.591160362323843
"1845","99333","Whitman","53","075",0.817299907372859
"1846","99158","Whitman","53","075",0.999987001442028
"1847","99136","Whitman","53","075",1
"1848","83832","Whitman","53","075",1.59345690336036e-08
"1849","83843","Whitman","53","075",9.49687418309923e-08
"1850","99179","Whitman","53","075",0.999923471326159
"1851","99033","Whitman","53","075",0.837355700777087
"1852","99017","Whitman","53","075",0.998935095853611
"1853","99102","Whitman","53","075",1
"1854","99113","Whitman","53","075",0.999993934900737
"1855","99161","Whitman","53","075",0.9999999581775
"1856","99130","Whitman","53","075",0.999999996118619
"1857","83870","Whitman","53","075",3.95527470538772e-11
"1858","99149","Whitman","53","075",1
"1859","99176","Whitman","53","075",1
"1860","99128","Whitman","53","075",0.724739402257126
"1861","96069","Shasta","06","089",1
"1862","96007","Shasta","06","089",0.999908494503065
"1863","96051","Shasta","06","089",0.999966618658605
"1864","96096","Shasta","06","089",1
"1865","96001","Shasta","06","089",1
"1866","96047","Shasta","06","089",0.999950935577419
"1867","96088","Shasta","06","089",1
"1868","96008","Shasta","06","089",1
"1869","96084","Shasta","06","089",1
"1870","96003","Shasta","06","089",1
"1871","96013","Shasta","06","089",0.999995087991337
"1872","96017","Shasta","06","089",0.997306521031722
"1873","96033","Shasta","06","089",0.999967348621373
"1874","96076","Shasta","06","089",0.510264193230368
"1875","96028","Shasta","06","089",0.999815690703828
"1876","96087","Shasta","06","089",0.999899523555752
"1877","96016","Shasta","06","089",1
"1878","96073","Shasta","06","089",1
"1879","96002","Shasta","06","089",1
"1880","96019","Shasta","06","089",1
"1881","96062","Shasta","06","089",1
"1882","96065","Shasta","06","089",1
"1883","96071","Shasta","06","089",0.999925655043004
"1884","96040","Shasta","06","089",0.99988182286527
"1885","96011","Shasta","06","089",1
"1886","96059","Shasta","06","089",0.511046569231864
"1887","98597","Thurston","53","067",0.995905492925603
"1888","98506","Thurston","53","067",1
"1889","98579","Thurston","53","067",0.625791338443885
"1890","98502","Thurston","53","067",0.999677615674335
"1891","98512","Thurston","53","067",0.99983104569358
"1892","98516","Thurston","53","067",0.999922619621238
"1893","98503","Thurston","53","067",1
"1894","98589","Thurston","53","067",0.999844452137046
"1895","98576","Thurston","53","067",1
"1896","98501","Thurston","53","067",1
"1897","98513","Thurston","53","067",0.998801196412926
"1898","98530","Thurston","53","067",1
"1899","97370","Benton","41","003",0.941842783573289
"1900","97456","Benton","41","003",0.964667493966478
"1901","97324","Benton","41","003",0.862840017037566
"1902","97333","Benton","41","003",0.879670028674851
"1903","97330","Benton","41","003",0.99971369405209
"1904","97331","Benton","41","003",1
"1905","95987","Colusa","06","011",0.999893537786842
"1906","95979","Colusa","06","011",0.999900130206351
"1907","95950","Colusa","06","011",0.999852853819227
"1908","95955","Colusa","06","011",0.999985121554598
"1909","95912","Colusa","06","011",0.999640944838041
"1910","95932","Colusa","06","011",0.999937968585151
"1911","95970","Colusa","06","011",0.625670588050055
"1912","99301","Franklin","53","021",0.999919441039689
"1913","99343","Franklin","53","021",0.999778449377351
"1914","99330","Franklin","53","021",1
"1915","99335","Franklin","53","021",0.999817772318352
"1916","99326","Franklin","53","021",0.922818992005818
"1917","98222","San Juan","53","055",1
"1918","98250","San Juan","53","055",0.999999996703413
"1919","98261","San Juan","53","055",0.99999999449332
"1920","98279","San Juan","53","055",0.999999999978661
"1921","98243","San Juan","53","055",0.999999999918596
"1922","98245","San Juan","53","055",0.999999976529144
"1923","98286","San Juan","53","055",1
"1924","98297","San Juan","53","055",1
"1925","98280","San Juan","53","055",1.00000011242103
"1926","94956","Marin","06","041",1.00000008003613
"1927","94933","Marin","06","041",1
"1928","94973","Marin","06","041",1
"1929","94964","Marin","06","041",1.00000000633947
"1930","94924","Marin","06","041",1
"1931","94930","Marin","06","041",1
"1932","94950","Marin","06","041",1
"1933","94946","Marin","06","041",1
"1934","94957","Marin","06","041",1
"1935","94949","Marin","06","041",1.00000001784303
"1936","94972","Marin","06","041",0.999359827876401
"1937","94929","Marin","06","041",1
"1938","94965","Marin","06","041",1.00000113180138
"1939","94937","Marin","06","041",0.999999994033444
"1940","94947","Marin","06","041",1
"1941","94925","Marin","06","041",1
"1942","94938","Marin","06","041",1
"1943","94940","Marin","06","041",1
"1944","94941","Marin","06","041",1.0000000595062
"1945","94960","Marin","06","041",1
"1946","94970","Marin","06","041",1
"1947","94971","Marin","06","041",1.0000000123772
"1948","94945","Marin","06","041",0.99982326428676
"1949","94903","Marin","06","041",1
"1950","94901","Marin","06","041",0.99999833510585
"1951","94904","Marin","06","041",1
"1952","94920","Marin","06","041",0.999999607026101
"1953","94939","Marin","06","041",1
"1954","94963","Marin","06","041",1
"1955","95219","San Joaquin","06","077",0.814441723755533
"1956","95212","San Joaquin","06","077",1
"1957","95210","San Joaquin","06","077",1
"1958","95376","San Joaquin","06","077",1
"1959","95206","San Joaquin","06","077",0.999953210607437
"1960","95242","San Joaquin","06","077",1
"1961","95204","San Joaquin","06","077",1
"1962","95304","San Joaquin","06","077",0.999786317902286
"1963","95237","San Joaquin","06","077",1
"1964","95330","San Joaquin","06","077",1
"1965","95258","San Joaquin","06","077",1
"1966","95202","San Joaquin","06","077",1
"1967","95205","San Joaquin","06","077",1
"1968","95366","San Joaquin","06","077",0.998957385953363
"1969","95337","San Joaquin","06","077",0.999985775067235
"1970","95377","San Joaquin","06","077",0.88388378273403
"1971","95240","San Joaquin","06","077",1
"1972","95203","San Joaquin","06","077",1
"1973","95209","San Joaquin","06","077",1
"1974","95211","San Joaquin","06","077",1
"1975","95336","San Joaquin","06","077",1
"1976","95320","San Joaquin","06","077",0.999622737334334
"1977","95234","San Joaquin","06","077",0.99978719604753
"1978","95215","San Joaquin","06","077",1
"1979","95227","San Joaquin","06","077",0.99997181714599
"1980","95231","San Joaquin","06","077",1
"1981","95686","San Joaquin","06","077",0.999807761720275
"1982","95207","San Joaquin","06","077",1
"1983","95220","San Joaquin","06","077",0.997951499483193
"1984","95236","San Joaquin","06","077",0.999877296492225
"1985","93239","Kings","06","031",0.999735791237646
"1986","93266","Kings","06","031",0.99972231728944
"1987","93202","Kings","06","031",1
"1988","93245","Kings","06","031",1
"1989","93204","Kings","06","031",0.999701503381919
"1990","93230","Kings","06","031",0.999941559394188
"1991","96006","Lassen","06","035",0.620756840885453
"1992","96137","Lassen","06","035",0.693927439313866
"1993","96117","Lassen","06","035",0.999999944192808
"1994","96009","Lassen","06","035",0.999896998817307
"1995","96056","Lassen","06","035",0.612362509936104
"1996","96119","Lassen","06","035",1
"1997","89510","Lassen","06","035",1.65501351197652e-11
"1998","96123","Lassen","06","035",1
"1999","96132","Lassen","06","035",1
"2000","96114","Lassen","06","035",0.999999049867906
"2001","96136","Lassen","06","035",1
"2002","96128","Lassen","06","035",1
"2003","96068","Lassen","06","035",0.99998901361051
"2004","96121","Lassen","06","035",0.999996808342595
"2005","96113","Lassen","06","035",1
"2006","89508","Lassen","06","035",8.17582744259949e-10
"2007","96109","Lassen","06","035",0.999999361506393
"2008","96130","Lassen","06","035",1
"2009","94127","San Francisco","06","075",1
"2010","94121","San Francisco","06","075",0.999998223268659
"2011","94118","San Francisco","06","075",1
"2012","94108","San Francisco","06","075",1
"2013","94130","San Francisco","06","075",0.999990880824459
"2014","94104","San Francisco","06","075",1
"2015","94115","San Francisco","06","075",1
"2016","94134","San Francisco","06","075",0.998964671552086
"2017","94111","San Francisco","06","075",0.999986570572333
"2018","94117","San Francisco","06","075",1
"2019","94103","San Francisco","06","075",1
"2020","94110","San Francisco","06","075",1
"2021","94109","San Francisco","06","075",1
"2022","94158","San Francisco","06","075",0.999998259254908
"2023","94131","San Francisco","06","075",1
"2024","94132","San Francisco","06","075",0.99976099939051
"2025","94102","San Francisco","06","075",1
"2026","94129","San Francisco","06","075",1.00000038121525
"2027","94116","San Francisco","06","075",1
"2028","94133","San Francisco","06","075",1.00000002474007
"2029","94107","San Francisco","06","075",1.00000037892997
"2030","94112","San Francisco","06","075",0.99941298456298
"2031","94114","San Francisco","06","075",1
"2032","94123","San Francisco","06","075",1
"2033","94124","San Francisco","06","075",0.999591225136062
"2034","94105","San Francisco","06","075",1
"2035","94122","San Francisco","06","075",1
"2036","95920","Glenn","06","021",0.999845101155683
"2037","95939","Glenn","06","021",0.999879027177815
"2038","95963","Glenn","06","021",0.843571877228573
"2039","95988","Glenn","06","021",0.999935544898025
"2040","95943","Glenn","06","021",0.999907387769594
"2041","95951","Glenn","06","021",0.999819458021577
"2042","92281","Imperial","06","025",1
"2043","92227","Imperial","06","025",1
"2044","92004","Imperial","06","025",0.560103715531649
"2045","92283","Imperial","06","025",1.00001196679858
"2046","92251","Imperial","06","025",1
"2047","85328","Imperial","06","025",6.30648819687959e-10
"2048","85364","Imperial","06","025",3.47678533994416e-07
"2049","85365","Imperial","06","025",4.91529996302319e-09
"2050","92266","Imperial","06","025",0.999948663439857
"2051","92222","Imperial","06","025",1
"2052","92259","Imperial","06","025",0.999985158065639
"2053","92257","Imperial","06","025",0.999440217646257
"2054","85334","Imperial","06","025",3.54003539221931e-08
"2055","92231","Imperial","06","025",1.00001441391549
"2056","92233","Imperial","06","025",1
"2057","92275","Imperial","06","025",1
"2058","92249","Imperial","06","025",1
"2059","92243","Imperial","06","025",1
"2060","92250","Imperial","06","025",1.00007385289039
"2061","92273","Imperial","06","025",1
"2062","95724","Placer","06","061",0.999087291789495
"2063","95631","Placer","06","061",0.999903632431546
"2064","89402","Placer","06","061",1.89386764350995e-10
"2065","96145","Placer","06","061",1
"2066","95701","Placer","06","061",0.999514282484176
"2067","95604","Placer","06","061",1
"2068","95746","Placer","06","061",0.999692395198564
"2069","95747","Placer","06","061",0.999849823086337
"2070","96161","Placer","06","061",0.558618269178811
"2071","95658","Placer","06","061",1
"2072","96148","Placer","06","061",1
"2073","95765","Placer","06","061",1
"2074","96143","Placer","06","061",1.00000045813305
"2075","96146","Placer","06","061",1
"2076","95661","Placer","06","061",0.999836475703713
"2077","95715","Placer","06","061",0.755346251141265
"2078","95703","Placer","06","061",1
"2079","95717","Placer","06","061",0.99998400469252
"2080","89451","Placer","06","061",1.02749163268792e-07
"2081","95650","Placer","06","061",1
"2082","95663","Placer","06","061",1
"2083","95648","Placer","06","061",0.99981893423225
"2084","95678","Placer","06","061",0.999851468571621
"2085","95602","Placer","06","061",0.785703847019603
"2086","95677","Placer","06","061",1
"2087","95713","Placer","06","061",0.99979275856473
"2088","95714","Placer","06","061",0.999999587962871
"2089","95722","Placer","06","061",0.999235262325775
"2090","95728","Placer","06","061",0.555764951723209
"2091","95736","Placer","06","061",1
"2092","96141","Placer","06","061",0.99999727448683
"2093","95681","Placer","06","061",0.989824360673384
"2094","96140","Placer","06","061",1
"2095","89511","Placer","06","061",1.81930889804867e-11
"2096","95603","Placer","06","061",0.999807110158527
"2097","95364","Tuolumne","06","109",0.999994753601855
"2098","95327","Tuolumne","06","109",0.999957884451414
"2099","95329","Tuolumne","06","109",0.493685555049819
"2100","95379","Tuolumne","06","109",1
"2101","95314","Tuolumne","06","109",1
"2102","95370","Tuolumne","06","109",0.999908429540351
"2103","95383","Tuolumne","06","109",1
"2104","95321","Tuolumne","06","109",0.944547809525079
"2105","95375","Tuolumne","06","109",1
"2106","95335","Tuolumne","06","109",1
"2107","95310","Tuolumne","06","109",0.999661133124585
"2108","95372","Tuolumne","06","109",1
"2109","95346","Tuolumne","06","109",1
"2110","95305","Tuolumne","06","109",1
"2111","99119","Pend Oreille","53","051",0.999929391045633
"2112","99153","Pend Oreille","53","051",0.999973097648573
"2113","83856","Pend Oreille","53","051",9.2381287272268e-09
"2114","99139","Pend Oreille","53","051",0.999920368553939
"2115","99152","Pend Oreille","53","051",1
"2116","99156","Pend Oreille","53","051",0.910129320703026
"2117","83822","Pend Oreille","53","051",1.00391051951725e-13
"2118","99180","Pend Oreille","53","051",0.999635705679658
"2119","83804","Pend Oreille","53","051",2.22720244225566e-13
"2120","98648","Skamania","53","059",1.00000149923153
"2121","98616","Skamania","53","059",0.986517734420773
"2122","98639","Skamania","53","059",1
"2123","98605","Skamania","53","059",0.881123694260214
"2124","98610","Skamania","53","059",0.999791234450192
"2125","98671","Skamania","53","059",0.525633583090075
"2126","98651","Skamania","53","059",0.999797299542021
"2127","97721","Harney","41","025",0.999799807165157
"2128","97904","Harney","41","025",0.999984296666372
"2129","97710","Harney","41","025",0.958700442164409
"2130","97720","Harney","41","025",1
"2131","97722","Harney","41","025",1
"2132","97732","Harney","41","025",1
"2133","97736","Harney","41","025",1
"2134","97738","Harney","41","025",1
"2135","89404","Harney","41","025",9.54281913577799e-14
"2136","97458","Coos","41","011",0.999991000900954
"2137","97420","Coos","41","011",0.999999948003295
"2138","97459","Coos","41","011",0.956160491236028
"2139","97423","Coos","41","011",1
"2140","97449","Coos","41","011",0.99986010641171
"2141","97466","Coos","41","011",0.99974724612316
"2142","97414","Coos","41","011",0.999652850912268
"2143","97411","Coos","41","011",0.999824099793983
"2144","97041","Hood River","41","027",0.999844909001702
"2145","97031","Hood River","41","027",0.999986382427971
"2146","97836","Morrow","41","049",0.999987612909624
"2147","97843","Morrow","41","049",0.881836207595339
"2148","97818","Morrow","41","049",0.998979256338171
"2149","97839","Morrow","41","049",0.999983460960458
"2150","97844","Morrow","41","049",0.999990807501869
"2151","97838","Umatilla","41","059",0.763556105492654
"2152","97886","Umatilla","41","059",0.99997648970796
"2153","97880","Umatilla","41","059",0.83964981394419
"2154","97862","Umatilla","41","059",0.99999646277556
"2155","97868","Umatilla","41","059",0.99945390131877
"2156","97835","Umatilla","41","059",0.999952430960659
"2157","97813","Umatilla","41","059",1
"2158","97875","Umatilla","41","059",1
"2159","97882","Umatilla","41","059",0.999557601680358
"2160","97826","Umatilla","41","059",0.888004418416313
"2161","97810","Umatilla","41","059",1
"2162","97859","Umatilla","41","059",0.999945863998359
"2163","97801","Umatilla","41","059",1
"2164","93060","Ventura","06","111",1
"2165","93225","Ventura","06","111",0.695590792899744
"2166","93252","Ventura","06","111",0.760588632800588
"2167","93023","Ventura","06","111",0.999998484677044
"2168","91377","Ventura","06","111",0.999967804399565
"2169","93012","Ventura","06","111",1
"2170","93001","Ventura","06","111",0.536955971288883
"2171","93015","Ventura","06","111",1
"2172","93035","Ventura","06","111",1.00000466406356
"2173","91360","Ventura","06","111",1
"2174","93036","Ventura","06","111",1
"2175","91361","Ventura","06","111",0.831453875053287
"2176","93063","Ventura","06","111",0.999995839728051
"2177","93042","Ventura","06","111",1
"2178","93004","Ventura","06","111",1
"2179","93043","Ventura","06","111",1
"2180","93066","Ventura","06","111",1
"2181","93010","Ventura","06","111",1
"2182","91362","Ventura","06","111",0.947529363439514
"2183","93040","Ventura","06","111",0.999888984142709
"2184","93033","Ventura","06","111",1
"2185","93021","Ventura","06","111",1
"2186","91320","Ventura","06","111",1
"2187","93030","Ventura","06","111",1
"2188","93064","Ventura","06","111",1
"2189","93003","Ventura","06","111",1
"2190","93022","Ventura","06","111",1
"2191","93041","Ventura","06","111",0.999999924081497
"2192","93065","Ventura","06","111",1
"2193","96080","Tehama","06","103",0.999998751349409
"2194","96021","Tehama","06","103",0.999993222792496
"2195","96022","Tehama","06","103",0.748222059363488
"2196","96035","Tehama","06","103",1
"2197","96061","Tehama","06","103",0.999905059589955
"2198","96074","Tehama","06","103",1
"2199","96063","Tehama","06","103",1
"2200","96055","Tehama","06","103",1
"2201","96029","Tehama","06","103",1
"2202","96090","Tehama","06","103",1
"2203","96092","Tehama","06","103",0.999972438422292
"2204","96075","Tehama","06","103",0.931540936557276
"2205","99328","Columbia","53","013",0.999956607216012
"2206","99359","Columbia","53","013",0.96409805236245
"2207","98277","Island","53","029",0.999999880682195
"2208","98236","Island","53","029",0.999999873206237
"2209","98260","Island","53","029",1
"2210","98253","Island","53","029",0.999999977977688
"2211","98239","Island","53","029",1.00000055845673
"2212","98278","Island","53","029",1
"2213","98282","Island","53","029",0.999446972531506
"2214","98249","Island","53","029",0.999999930160933
"2215","98353","Kitsap","53","035",1
"2216","98346","Kitsap","53","035",0.999999864726412
"2217","98342","Kitsap","53","035",0.999999134275883
"2218","98337","Kitsap","53","035",1
"2219","98311","Kitsap","53","035",1
"2220","98340","Kitsap","53","035",0.999999941139039
"2221","98367","Kitsap","53","035",0.999004476855141
"2222","98370","Kitsap","53","035",1.00000000567665
"2223","98312","Kitsap","53","035",0.999826835730002
"2224","98315","Kitsap","53","035",1.0000001396712
"2225","98310","Kitsap","53","035",1
"2226","98110","Kitsap","53","035",1.00000004024427
"2227","98380","Kitsap","53","035",0.999449324174418
"2228","98366","Kitsap","53","035",0.999999972511812
"2229","98359","Kitsap","53","035",0.99999698671477
"2230","98364","Kitsap","53","035",1
"2231","98383","Kitsap","53","035",0.999999990893764
"2232","98392","Kitsap","53","035",1
"2233","98314","Kitsap","53","035",1
"2234","98345","Kitsap","53","035",1
"2235","98361","Lewis","53","041",0.999540540716735
"2236","98565","Lewis","53","041",1
"2237","98355","Lewis","53","041",0.999654659520727
"2238","98336","Lewis","53","041",1
"2239","98532","Lewis","53","041",0.999466746393841
"2240","98533","Lewis","53","041",0.999945327303475
"2241","98544","Lewis","53","041",1
"2242","98377","Lewis","53","041",0.999986759353846
"2243","98538","Lewis","53","041",0.998717595640546
"2244","98542","Lewis","53","041",1
"2245","98564","Lewis","53","041",0.999841892787159
"2246","98582","Lewis","53","041",1
"2247","98356","Lewis","53","041",1
"2248","98572","Lewis","53","041",0.991158654217978
"2249","98596","Lewis","53","041",1
"2250","98593","Lewis","53","041",0.999367705362815
"2251","98591","Lewis","53","041",0.999871805905059
"2252","98531","Lewis","53","041",0.809224808918198
"2253","98585","Lewis","53","041",1
"2254","98570","Lewis","53","041",0.999620794329905
"2255","97834","Baker","41","001",1
"2256","97905","Baker","41","001",1
"2257","97907","Baker","41","001",0.678823053474069
"2258","97814","Baker","41","001",0.880498180726275
"2259","97840","Baker","41","001",0.999547825726422
"2260","83672","Baker","41","001",2.46428479821882e-09
"2261","83610","Baker","41","001",4.04316321781382e-10
"2262","97833","Baker","41","001",0.999968961705561
"2263","97877","Baker","41","001",0.50768683597815
"2264","97884","Baker","41","001",1
"2265","97837","Baker","41","001",1
"2266","97819","Baker","41","001",0.999728763980987
"2267","97870","Baker","41","001",1
"2268","97914","Malheur","41","045",0.999999869474548
"2269","97913","Malheur","41","045",0.999126700011452
"2270","97910","Malheur","41","045",0.927431636974008
"2271","89421","Malheur","41","045",0.660630545351149
"2272","97920","Malheur","41","045",1
"2273","83650","Malheur","41","045",5.8914757812794e-10
"2274","97918","Malheur","41","045",1
"2275","97903","Malheur","41","045",1
"2276","97906","Malheur","41","045",1
"2277","97911","Malheur","41","045",0.999964847725516
"2278","97908","Malheur","41","045",0.999852158791855
"2279","83628","Malheur","41","045",1.77784116276385e-07
"2280","83619","Malheur","41","045",1.11039377052646e-08
"2281","83660","Malheur","41","045",3.78918627277847e-08
"2282","83661","Malheur","41","045",6.0607962006497e-09
"2283","97909","Malheur","41","045",0.99999938779799
"2284","97901","Malheur","41","045",0.999999999998891
"2285","98620","Klickitat","53","039",1
"2286","98672","Klickitat","53","039",0.987076350919658
"2287","98617","Klickitat","53","039",1.00000064221212
"2288","98613","Klickitat","53","039",1
"2289","98650","Klickitat","53","039",1
"2290","98619","Klickitat","53","039",0.999999989604471
"2291","98628","Klickitat","53","039",1
"2292","98673","Klickitat","53","039",1
"2293","99356","Klickitat","53","039",1.00000306845673
"2294","99322","Klickitat","53","039",0.999958333875045
"2295","98602","Klickitat","53","039",1
"2296","98670","Klickitat","53","039",1
"2297","98635","Klickitat","53","039",1.0000003743693
"2298","99169","Adams","53","001",0.955275093336253
"2299","99341","Adams","53","001",1
"2300","99344","Adams","53","001",0.64474696668788
"2301","99105","Adams","53","001",0.999734524840256
"2302","99371","Adams","53","001",0.833424109858154
"2303","99203","Spokane","53","063",1
"2304","99020","Spokane","53","063",1
"2305","99001","Spokane","53","063",1
"2306","99023","Spokane","53","063",1
"2307","99039","Spokane","53","063",1
"2308","99204","Spokane","53","063",1
"2309","99224","Spokane","53","063",1
"2310","99011","Spokane","53","063",1
"2311","99027","Spokane","53","063",1
"2312","99212","Spokane","53","063",1
"2313","99031","Spokane","53","063",1
"2314","99009","Spokane","53","063",0.707707309612714
"2315","99003","Spokane","53","063",1
"2316","99217","Spokane","53","063",1
"2317","99208","Spokane","53","063",1
"2318","99223","Spokane","53","063",1
"2319","99006","Spokane","53","063",0.486002942204419
"2320","99207","Spokane","53","063",1
"2321","83869","Spokane","53","063",2.42157388746668e-14
"2322","99205","Spokane","53","063",1
"2323","83876","Spokane","53","063",8.79736252612352e-09
"2324","99201","Spokane","53","063",1
"2325","99026","Spokane","53","063",0.679378452730709
"2326","83854","Spokane","53","063",4.89583784471593e-07
"2327","99004","Spokane","53","063",0.972759223292924
"2328","99012","Spokane","53","063",0.999999999981965
"2329","99025","Spokane","53","063",0.999999999957744
"2330","83858","Spokane","53","063",4.33944212412556e-09
"2331","99005","Spokane","53","063",1
"2332","99036","Spokane","53","063",1
"2333","99019","Spokane","53","063",0.999999997620561
"2334","99037","Spokane","53","063",1
"2335","99021","Spokane","53","063",1
"2336","99022","Spokane","53","063",0.999999097807771
"2337","99202","Spokane","53","063",1
"2338","99016","Spokane","53","063",1
"2339","99218","Spokane","53","063",1
"2340","99216","Spokane","53","063",1
"2341","99018","Spokane","53","063",0.99987251425167
"2342","99030","Spokane","53","063",0.999999999300944
"2343","99206","Spokane","53","063",1
"2344","97064","Columbia","41","009",0.904555643761106
"2345","97056","Columbia","41","009",0.827604059808747
"2346","97016","Columbia","41","009",0.750149933895729
"2347","97051","Columbia","41","009",1
"2348","97018","Columbia","41","009",0.999951700754971
"2349","97053","Columbia","41","009",1
"2350","97054","Columbia","41","009",0.999998973573734
"2351","97048","Columbia","41","009",0.999996839153287
"2352","97108","Tillamook","41","057",1
"2353","97147","Tillamook","41","057",1
"2354","97118","Tillamook","41","057",1
"2355","97112","Tillamook","41","057",1.00000032277925
"2356","97131","Tillamook","41","057",0.82332750925606
"2357","97141","Tillamook","41","057",1.00000000525778
"2358","97130","Tillamook","41","057",1.0000014071783
"2359","97134","Tillamook","41","057",0.999999954403534
"2360","97135","Tillamook","41","057",0.999998760543594
"2361","97136","Tillamook","41","057",0.999977240608713
"2362","97107","Tillamook","41","057",1
"2363","97149","Tillamook","41","057",0.999991498841062
"2364","97122","Tillamook","41","057",1
"2365","96108","Modoc","06","049",1
"2366","89412","Modoc","06","049",9.24131196152355e-08
"2367","96101","Modoc","06","049",1
"2368","96015","Modoc","06","049",1
"2369","96134","Modoc","06","049",0.638600893627965
"2370","96054","Modoc","06","049",1.00003464909473
"2371","96115","Modoc","06","049",1
"2372","97635","Modoc","06","049",0.916286723962473
"2373","96104","Modoc","06","049",1.00000055127593
"2374","96112","Modoc","06","049",0.999999999987891
"2375","96116","Modoc","06","049",1
"2376","96110","Modoc","06","049",0.969112241978548
"2377","95060","Santa Cruz","06","087",0.99999998921217
"2378","95064","Santa Cruz","06","087",1
"2379","95033","Santa Cruz","06","087",0.514457132100023
"2380","95019","Santa Cruz","06","087",1
"2381","95003","Santa Cruz","06","087",1.0000014257269
"2382","95017","Santa Cruz","06","087",0.999994923014977
"2383","95073","Santa Cruz","06","087",1
"2384","95007","Santa Cruz","06","087",1
"2385","95005","Santa Cruz","06","087",1
"2386","95006","Santa Cruz","06","087",0.999516059518827
"2387","95062","Santa Cruz","06","087",1.00000079269703
"2388","95066","Santa Cruz","06","087",1
"2389","95010","Santa Cruz","06","087",1.00000224514092
"2390","95018","Santa Cruz","06","087",1
"2391","95041","Santa Cruz","06","087",1
"2392","95065","Santa Cruz","06","087",1
"2393","95076","Santa Cruz","06","087",0.725191967650623
"2394","97630","Lake","41","037",0.999937097926864
"2395","97758","Lake","41","037",0.510177847421736
"2396","97636","Lake","41","037",1
"2397","97637","Lake","41","037",0.999678181920948
"2398","97640","Lake","41","037",1
"2399","97638","Lake","41","037",1
"2400","97735","Lake","41","037",1
"2401","97641","Lake","41","037",1
"2402","97620","Lake","41","037",1.00000211724283
"2403","99347","Garfield","53","023",0.908097898371011
"2404","97525","Jackson","41","029",1
"2405","97503","Jackson","41","029",1
"2406","97502","Jackson","41","029",1
"2407","97530","Jackson","41","029",0.999781903451965
"2408","97536","Jackson","41","029",1
"2409","97522","Jackson","41","029",1
"2410","97537","Jackson","41","029",0.999998243570209
"2411","97524","Jackson","41","029",1
"2412","97520","Jackson","41","029",0.999997513924166
"2413","97541","Jackson","41","029",0.999923452013346
"2414","97501","Jackson","41","029",1
"2415","97535","Jackson","41","029",1
"2416","97539","Jackson","41","029",1
"2417","97540","Jackson","41","029",1
"2418","97504","Jackson","41","029",1
"2419","97368","Lincoln","41","041",0.920140907114853
"2420","97343","Lincoln","41","041",0.999979889767491
"2421","97380","Lincoln","41","041",1
"2422","97367","Lincoln","41","041",0.99999978797109
"2423","97498","Lincoln","41","041",0.578110570911801
"2424","97391","Lincoln","41","041",1
"2425","97365","Lincoln","41","041",0.999999186693665
"2426","97390","Lincoln","41","041",0.594168176182872
"2427","97326","Lincoln","41","041",0.529407871764788
"2428","97376","Lincoln","41","041",1.00000000000767
"2429","97388","Lincoln","41","041",1.00000256626769
"2430","97366","Lincoln","41","041",0.999970154513448
"2431","97341","Lincoln","41","041",0.999999890613165
